No.,등록번호,참조번호,품명(사업명),수요기관,사전규격공개일시,업체등록의견수,공고링크,키워드
11,1402788,122480442300001,2024년 문화 빅데이터 플랫폼 운영 및 유지관리,한국문화정보원,2024/02/14 10:40,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1402788&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
12,1402701,11121U214094966p63V-59281510,스마트팜 R&D 빅데이터 플랫폼 유지관리 용역,재단법인스마트팜연구개발사업단,2024/02/14 09:23,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1402701&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
13,1402671,122480440700001,2024년 국제표준이름식별자(ISNI) 기반 지능형 공유 데이터셋 구축 사업,문화체육관광부 국립중앙도서관,2024/02/14 06:44,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1402671&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
14,1402470,ICT-3567,디지털·데이터 기반의 창구 시스템 구축 ISP 수립 컨설팅,신용보증기금,2024/02/13 16:53,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1402470&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
15,1402453,재난원인조사실-492,50종 언론사 뉴스데이터 제공,행정안전부 국립재난안전연구원,2024/02/13 16:31,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1402453&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
16,1402234,002460022000001,산림경영자원 빅데이터 수집관리체계 구축(3차) 사업,산림청,2024/02/13 14:00,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1402234&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
17,1402165,122480430000001,"2024년도 한국사데이터베이스 구축(주요04, 주요05, 송용덕)",교육부 국사편찬위원회,2024/02/13 13:08,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1402165&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
1,1404045,24-4D-00046,KAIST 오송 바이오메디컬 캠퍼스타운 구축 기획 용역,한국과학기술원,2024/02/15 21:39,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1404045&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
2,1403594,총무지원팀-1098,2024년 AI 헬스케어 실증센터 운영 지원 용역,(재)광주테크노파크,2024/02/15 13:28,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1403594&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
3,1403391,연구조사부,인공지능(AI) 기반 현수막 탐지 기술 개발 학습데이터 구축 및 지자체 실증연구,한국지방재정공제회,2024/02/15 09:16,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1403391&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
4,1403147,P22202400074,중소형 항공부품 가공 DB 및 AI 분석기반 최적화 소프트웨어 개발,한국생산기술연구원,2024/02/14 17:19,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1403147&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
1,1404139,태안교육지원청-제2024-31호,"태안 인공지능 교육체험센터 콘텐츠 기획, 제작 및 설치 용역",충청남도교육청 충청남도태안교육지원청,2024/02/16 09:22,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1404139&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
2,1404097,Z009411,2024년 인공지능 개발플랫폼 시스템 유지보수 용역,재단법인충북테크노파크,2024/02/15 23:02,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1404097&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
3,1403391,연구조사부,인공지능(AI) 기반 현수막 탐지 기술 개발 학습데이터 구축 및 지자체 실증연구,한국지방재정공제회,2024/02/15 09:16,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1403391&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
1,1403962,EcoAS운영부-298,2024년 환경성보장제(EcoAS)시스템 고객지원센터 위탁운영,한국환경공단,2024/02/15 17:24,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1403962&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C8%AF%B0%E6%BC%BA%BA%B8%C0%E5%C1%A6&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F02%2F13&toRcptDt=2024%2F02%2F16&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,환경성보장제
