No.,등록번호,참조번호,품명(사업명),수요기관,사전규격공개일시,업체등록의견수,공고링크,키워드
11,1413749,002480057900001,빅데이터 플랫폼 기반 분석지원 전략 수립 및 성과조사,한국지능정보사회진흥원,2024/03/06 16:54,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413749&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
12,1413623,122480741700001,2024년 데이터 가치평가 모델 개발 용역,한국데이터산업진흥원,2024/03/06 15:27,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413623&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
13,1413505,관광데이터전략팀-0306,관광기업 데이터 분석환경 구축 및 그로스해킹 기반 데이터 활용 지원,한국관광공사,2024/03/06 14:39,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413505&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
14,1413527,2024-사전-05,교육행정데이터통합관리시스템 구축 사업 개인정보 영향평가,한국교육학술정보원,2024/03/06 14:24,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413527&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
15,1411790,건축1팀-704,헬스케어 빅데이터센터 건립공사 감독권한대행 등 건설사업관리용역,부산광역시 건설본부,2024/03/06 14:21,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1411790&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
16,1413344,332431196900001,2024 영재교육종합데이터베이스 유지관리 및 운영지원 사업,한국교육개발원,2024/03/06 11:12,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413344&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
17,1413322,KCL2024-0030,에너지소비량 기반 실내쾌적성 예측 모델 개발을 위한 실내환경 데이터 수집 및 처리,(재)한국건설생활환경시험연구원 오창,2024/03/06 10:59,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413322&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
18,1413195,1240000,2024년 통계데이터센터 활성화 사업,통계청,2024/03/06 09:33,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413195&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
19,1412798,122480721300001,빅데이터 기반 융합연구 환경 분석,한국과학기술연구원,2024/03/05 15:58,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1412798&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
20,1412771,국내디지털마케팅팀-0305,2024년 대한민국 구석구석 고객 데이터 기반 디지털 마케팅(CDP) 사업,한국관광공사,2024/03/05 15:41,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1412771&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
21,1412417,중진공 공고 제2024-47호,데이터기반 연수사업 지원을 위한 빅데이터 플랫폼 고도화 및 유지보수 용역,중소벤처기업진흥공단,2024/03/05 10:05,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1412417&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
22,1411735,한국무역보험공사-2024-7,한국무역보험공사 2024년도 무역보험 빅데이터 플랫폼 고도화,한국무역보험공사,2024/03/05 09:59,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1411735&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
23,1412355,용역24-47,"2024년 데이터 오픈랩 DB 구축,품질 관리 및 서비스 발굴",재단법인부산테크노파크,2024/03/05 09:17,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1412355&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
1,1414618,진로진학지원센터-438(20240306),AI 활용 진학 플랫폼 운영 용역,부산광역시교육청 부산광역시교육청학력개발원,2024/03/07 17:23,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1414618&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
2,1414178,332431265200001,2024년 AI반도체 홍보 및 확산,정보통신산업진흥원,2024/03/07 12:54,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1414178&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
3,1413726,전주시 회계과,2024년 인공지능(AI) 돌봄로봇 임차용역,전북특별자치도 전주시,2024/03/06 16:33,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413726&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
4,1413573,002480057500001,초거대 AI 기반 서비스 개발 지원 사업 운영 지원,한국지능정보사회진흥원,2024/03/06 15:00,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413573&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
5,1413157,대학원혁신팀 제2024-3호,대학원생 학술연구 종합 커뮤니케이션 교육과정 개발 및 운영 (생성형 AI 논문작성활용),인하대학교,2024/03/06 14:13,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413157&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
6,1412891,서울AI허브 공고 제2024-0305호,2024년도 서울시 서울 AI 허브 개관식 행사대행 용역,서울대학교 연구소 AI연구원,2024/03/05 16:59,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1412891&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
7,1412790,252432563400001,(기록관리과) 대통령기록물 분류·기술·평가 업무 AI 적용방안 연구,행정안전부 대통령기록관,2024/03/05 15:55,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1412790&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
8,1412562,glp평가팀-261,(기기) 의료기기 GLP시설 QP Validaion 및 T.A.B 용역,오송첨단의료산업진흥재단,2024/03/05 13:18,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1412562&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
1,1413950,서울로봇인공지능과학관,024년 서울로봇인공지능과학관 신규 전시콘텐츠 설계 및 제작·설치 용역,서울특별시 서울시립과학관,2024/03/07 07:36,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413950&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
2,1413810,충청남도교육청 20240306,2024 인공지능교육 교원 국외체험 연수 용역,충청남도교육청,2024/03/06 17:29,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413810&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
3,1413726,전주시 회계과,2024년 인공지능(AI) 돌봄로봇 임차용역,전북특별자치도 전주시,2024/03/06 16:33,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1413726&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F05&toRcptDt=2024%2F03%2F08&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
